"","scores","predscores","tmhalfsc","opphalfsc","patt","ypa","comppct","ratt","ypr","int_pct","sack_pct","sack_yd_pct","fum_pct","ot"
"712",4.35889894354067,25.25,7,7,18,8.22222222222222,0.666666666666667,15,2.66666666666667,0.0555555555555556,0.0526315789473684,-0.473684210526316,0,0
"713",3.60555127546399,23,3,10,28,7.46428571428571,0.714285714285714,19,3.10526315789474,0.0357142857142857,0,0,0,0
"714",2.82842712474619,25,0,28,23,4.04347826086957,0.521739130434783,10,0.9,0,0.115384615384615,-1.26923076923077,0.0555555555555556,0
"715",7,29.5,28,10,30,8.4,0.866666666666667,15,5.26666666666667,0,0.032258064516129,-0.290322580645161,0,0
"716",4.79583152331272,22.75,10,3,18,6.94444444444444,0.722222222222222,19,5.21052631578947,0.0555555555555556,0.0526315789473684,-0.578947368421053,0,0
"717",4.47213595499958,25,6,21,12,7.58333333333333,0.583333333333333,25,4.56,0,0.0769230769230769,-0.384615384615385,0,0
"718",3,24,9,7,11,4.72727272727273,0.636363636363636,16,4.3125,0,0.214285714285714,-1.85714285714286,0,0
"719",5.19615242270663,26.75,7,13,14,5.5,0.642857142857143,18,3.61111111111111,0.0714285714285714,0,0,0.0625,0
"720",5.19615242270663,19.5,17,6,12,7.41666666666667,0.833333333333333,19,5.31578947368421,0,0.0769230769230769,-0.0769230769230769,0,0
"721",6.40312423743285,22.25,30,13,19,4.63157894736842,0.473684210526316,9,2.22222222222222,0.105263157894737,0,0,0,0
"722",4.79583152331272,25.5,17,14,17,9.05882352941176,0.647058823529412,11,4.81818181818182,0.0588235294117647,0.0555555555555556,-0.833333333333333,0.0344827586206897,0
"723",3.74165738677394,15.75,14,14,15,9.26666666666667,0.866666666666667,10,2,0,0.0625,-0.375,0,0
"724",4.47213595499958,20.75,10,10,21,7.28571428571429,0.666666666666667,9,4.44444444444444,0.0476190476190476,0.0869565217391304,-0.739130434782609,0.03125,0
"725",4.79583152331272,26.5,14,10,17,5.70588235294118,0.705882352941177,8,5.875,0,0,0,0,0
"726",5.19615242270663,21.75,10,6,23,7,0.652173913043478,13,3.92307692307692,0.0434782608695652,0.0416666666666667,-0.208333333333333,0,0
"727",6.08276253029822,21,20,27,23,9.65217391304348,0.652173913043478,9,1.55555555555556,0,0.0416666666666667,-0.375,0,0
"728",6.40312423743285,29,24,13,11,15.7272727272727,0.818181818181818,12,3.41666666666667,0,0.0833333333333333,-0.5,0.0416666666666667,0
"729",6.40312423743285,22.75,24,6,19,8.05263157894737,0.736842105263158,18,7.22222222222222,0,0.05,-0.15,0,0
"730",4.89897948556636,24.25,10,3,12,8.08333333333333,0.583333333333333,11,4.45454545454545,0,0.0769230769230769,0,0,0
"731",6.32455532033676,23.75,27,3,22,8.5,0.727272727272727,16,6.4375,0,0.0833333333333333,-0.666666666666667,0.025,0
"732",4.35889894354067,20,9,6,18,5.83333333333333,0.444444444444444,14,4.85714285714286,0.0555555555555556,0,0,0,0
"733",2.44948974278318,21,6,10,17,4.94117647058824,0.588235294117647,19,4.10526315789474,0.0588235294117647,0,0,0.0277777777777778,0
"734",6.32455532033676,27.25,17,10,19,10.6315789473684,0.736842105263158,21,7.04761904761905,0.0526315789473684,0.05,-0.4,0.0487804878048781,0
"735",5.19615242270663,23.5,17,6,19,6.52631578947368,0.526315789473684,15,6.53333333333333,0.0526315789473684,0,0,0,0
"736",5.56776436283002,20.5,17,7,15,8.46666666666667,0.6,16,4.9375,0.0666666666666667,0.0625,-0.5,0,0
"737",4.69041575982343,24.75,12,7,22,7.40909090909091,0.545454545454545,11,2.72727272727273,0.0454545454545455,0.153846153846154,-1.11538461538462,0.0540540540540541,0
"738",5.29150262212918,22,21,14,17,7.76470588235294,0.764705882352941,16,7,0.0588235294117647,0,0,0.0303030303030303,0
"739",3.16227766016838,23.5,7,7,18,8.05555555555556,0.666666666666667,16,4.5,0,0.1,-0.45,0.0277777777777778,0
"740",4.79583152331272,23.75,13,3,14,8.35714285714286,0.714285714285714,14,4.14285714285714,0,0.222222222222222,-1.11111111111111,0,0
"741",4.12310562561766,22.75,14,14,17,8.76470588235294,0.941176470588235,20,2.9,0,0,0,0,0
"742",5.8309518948453,26.25,27,7,19,11.8947368421053,0.736842105263158,18,4.94444444444444,0,0,0,0.027027027027027,0
"743",5.19615242270663,19.75,17,7,18,4.77777777777778,0.444444444444444,12,6.91666666666667,0,0.1,-1,0,0
"744",6.48074069840786,25.25,14,0,19,7.31578947368421,0.631578947368421,15,5.4,0,0,0,0,0
"745",7.14142842854285,31.5,20,21,37,5.91891891891892,0.648648648648649,11,7.27272727272727,0,0,0,0,0
"746",4.69041575982343,24.25,10,21,20,6.35,0.7,16,4.0625,0.05,0.130434782608696,-0.869565217391304,0.0256410256410256,0
"747",5.19615242270663,28.5,0,6,19,5,0.368421052631579,11,3.90909090909091,0.0526315789473684,0.05,-0.4,0,0
"748",5.56776436283002,24.75,21,6,21,8.71428571428571,0.80952380952381,8,8,0,0.0454545454545455,0,0,0
"749",4.35889894354067,21.5,16,14,19,6.42105263157895,0.473684210526316,15,3.73333333333333,0,0,0,0,0
"750",5.19615242270663,22.5,24,3,20,4.9,0.4,18,6.66666666666667,0.1,0,0,0,0
"751",6.70820393249937,25.5,24,14,23,9.65217391304348,0.782608695652174,12,4.08333333333333,0,0,0,0,0
"752",4.47213595499958,33.25,10,17,15,7.86666666666667,0.6,8,1.875,0,0.0625,-0.75,0,0
"753",5.19615242270663,27.25,17,20,21,5.14285714285714,0.666666666666667,12,2.91666666666667,0.0476190476190476,0.0869565217391304,-0.739130434782609,0.0285714285714286,0
"754",5.47722557505166,25.25,16,6,15,14.9333333333333,0.8,17,2.76470588235294,0,0.117647058823529,-0.705882352941177,0,0
"755",6,26.75,26,3,27,9.25925925925926,0.592592592592593,11,8.45454545454546,0,0.0357142857142857,-0.392857142857143,0,0
"756",5,26.5,20,3,22,7.18181818181818,0.681818181818182,14,3.57142857142857,0.0454545454545455,0,0,0,0
"757",4.89897948556636,24.5,7,10,19,9,0.631578947368421,12,3.91666666666667,0,0.136363636363636,-0.772727272727273,0.0294117647058824,0
"758",5.56776436283002,19.25,17,35,23,7.52173913043478,0.391304347826087,18,2.83333333333333,0.0869565217391304,0,0,0.024390243902439,0
"759",5.47722557505166,20.75,27,7,17,7,0.823529411764706,18,3.5,0,0,0,0,0
"760",4,27.25,7,9,15,4.66666666666667,0.533333333333333,12,5.5,0,0.0625,-0.3125,0,0
"761",4.12310562561766,23.75,7,6,9,6.77777777777778,0.555555555555556,10,6.6,0.111111111111111,0.181818181818182,-2.54545454545455,0,0
"762",6.48074069840786,27.5,28,7,24,7.5,0.583333333333333,13,3.15384615384615,0,0,0,0.027027027027027,0
"763",3.60555127546399,22,6,16,15,4.4,0.466666666666667,11,2.27272727272727,0,0.0625,-0.5,0,0
"764",4,20,13,6,21,8.61904761904762,0.714285714285714,8,3.375,0,0.0454545454545455,-0.181818181818182,0,0
"765",4.89897948556636,21.75,10,10,21,5.80952380952381,0.476190476190476,16,6.625,0,0,0,0,0
"766",5.09901951359278,21,10,10,14,9.28571428571429,0.714285714285714,16,2.4375,0.0714285714285714,0.125,-0.5,0.03125,0
"767",3.16227766016838,26,3,3,16,2.9375,0.375,12,5.41666666666667,0,0,0,0.0357142857142857,0
"768",4.79583152331272,19.75,14,10,9,7.44444444444444,0.777777777777778,18,5.11111111111111,0,0,0,0.0740740740740741,0
"769",4.79583152331272,24.75,6,14,20,6.6,0.65,14,3.5,0.05,0,0,0,0
"770",5.8309518948453,30.25,3,10,11,6.27272727272727,0.545454545454545,10,5.2,0,0.153846153846154,-0.615384615384615,0,0
"771",4.47213595499958,20.5,10,14,21,5.47619047619048,0.666666666666667,9,4.55555555555556,0.0476190476190476,0.16,-0.72,0,0
"772",5.29150262212918,24.25,7,13,11,6.36363636363636,0.545454545454545,9,5.66666666666667,0,0.0833333333333333,-0.166666666666667,0.0952380952380952,0
"773",5.8309518948453,24.75,17,6,19,8.1578947368421,0.631578947368421,11,5.27272727272727,0.105263157894737,0,0,0.0333333333333333,0
"774",4.69041575982343,22.75,10,17,23,7.95652173913043,0.652173913043478,12,4.25,0.0434782608695652,0,0,0.0285714285714286,0
"775",2.64575131106459,24,7,14,22,5.36363636363636,0.454545454545455,12,2.41666666666667,0,0,0,0,0
"776",3.74165738677394,23.5,7,0,24,5.91666666666667,0.625,10,10.7,0.0416666666666667,0.0769230769230769,-0.307692307692308,0,0
"777",5.8309518948453,26.5,16,3,17,5.47058823529412,0.588235294117647,23,7.69565217391304,0,0.0555555555555556,-0.388888888888889,0.0731707317073171,0
"778",6.48074069840786,28.5,28,14,21,15.2857142857143,0.80952380952381,12,2.41666666666667,0,0.0454545454545455,-0.5,0,0
"779",4.47213595499958,27,14,0,17,6.82352941176471,0.647058823529412,14,5.07142857142857,0.0588235294117647,0.0555555555555556,-0.388888888888889,0.03125,0
"780",5.19615242270663,26.75,13,0,14,5.5,0.571428571428571,15,4.4,0,0.176470588235294,-0.764705882352941,0,0
"781",4,25.5,6,7,17,6.94117647058824,0.529411764705882,12,5.41666666666667,0.0588235294117647,0,0,0,0
"782",6,25.5,17,10,14,8.64285714285714,0.714285714285714,13,7.69230769230769,0,0.125,-0.6875,0.0344827586206897,0
"783",4,21.75,0,15,23,3.39130434782609,0.434782608695652,9,2.55555555555556,0,0.0416666666666667,-0.166666666666667,0.0303030303030303,0
"784",4.12310562561766,23.75,3,28,14,7.07142857142857,0.714285714285714,17,6.11764705882353,0.214285714285714,0.0666666666666667,-0.6,0.0625,0
"785",5.56776436283002,31.5,24,7,22,9.04545454545454,0.727272727272727,17,4.47058823529412,0,0,0,0,0
"786",4.12310562561766,23.75,14,6,11,10.3636363636364,0.545454545454545,12,4.33333333333333,0,0.0833333333333333,-0.416666666666667,0.0416666666666667,0
"787",3.16227766016838,23.5,3,10,14,6.5,0.571428571428571,12,4.75,0.0714285714285714,0.125,-0.5625,0,0
"788",5.74456264653803,21.5,10,20,15,4.86666666666667,0.666666666666667,13,5.07692307692308,0.0666666666666667,0,0,0.0714285714285714,0
"789",5.8309518948453,30.75,0,17,23,6.04347826086957,0.521739130434783,12,3.08333333333333,0.0434782608695652,0.178571428571429,-1.60714285714286,0.075,0
"790",2.44948974278318,20,0,13,13,6.23076923076923,0.615384615384615,11,3.18181818181818,0.0769230769230769,0.0714285714285714,-0.428571428571429,0.04,0
"791",3.74165738677394,21.5,0,10,8,4.5,0.375,6,9.5,0.125,0.111111111111111,-1,0,0
"792",5.91607978309962,26.75,14,7,17,12.4705882352941,0.823529411764706,12,1.41666666666667,0,0,0,0.0344827586206897,0
"793",5.09901951359278,23.5,10,3,12,5.58333333333333,0.75,14,3,0,0,0,0,0
"794",4.89897948556636,27.25,10,3,16,12.1875,0.625,23,4.26086956521739,0,0,0,0,0
"795",5.09901951359278,22.5,17,10,19,3.52631578947368,0.473684210526316,14,3.35714285714286,0,0,0,0,0
"796",4.89897948556636,31,21,10,19,10.0526315789474,0.789473684210526,12,4.91666666666667,0,0,0,0,0
"797",3.74165738677394,21.25,7,10,14,9.64285714285714,0.857142857142857,13,2.38461538461538,0.0714285714285714,0.125,-1,0.0344827586206897,0
"798",3.74165738677394,19.5,0,17,14,8.07142857142857,0.714285714285714,8,7.625,0.0714285714285714,0,0,0.0454545454545455,0
"799",5.47722557505166,20.25,20,14,22,8.54545454545454,0.818181818181818,15,3.53333333333333,0,0.0434782608695652,-0.347826086956522,0.0526315789473684,0
"800",4.12310562561766,20.75,7,10,12,6.83333333333333,0.833333333333333,16,4.0625,0.0833333333333333,0.142857142857143,-0.642857142857143,0.0333333333333333,0
"801",3.16227766016838,26.25,0,16,13,2,0.307692307692308,8,5.5,0.0769230769230769,0.0714285714285714,-0.142857142857143,0,0
"802",6.40312423743285,24,21,7,20,10.4,0.8,21,5.66666666666667,0,0.0909090909090909,-0.863636363636364,0,0
"803",5.19615242270663,28.5,17,6,17,3.41176470588235,0.588235294117647,18,5.72222222222222,0,0,0,0.0285714285714286,0
"804",7.48331477354788,26.75,35,1,23,9.60869565217391,0.869565217391304,17,5,0,0.0416666666666667,-0.25,0.0487804878048781,0
"805",4.79583152331272,19,6,14,17,4.88235294117647,0.470588235294118,11,3.72727272727273,0,0.0555555555555556,-0.222222222222222,0,0
"806",3.16227766016838,24,3,13,12,6.58333333333333,0.583333333333333,12,2.83333333333333,0,0,0,0,0
"807",5.74456264653803,25.5,19,0,14,7.78571428571429,0.714285714285714,10,4,0.0714285714285714,0,0,0,0
"808",4.35889894354067,26.75,12,7,21,6.80952380952381,0.523809523809524,16,2.75,0.0952380952380952,0.0454545454545455,-0.0909090909090909,0,0
"809",3.87298334620742,24.25,3,14,21,7.04761904761905,0.571428571428571,11,6.63636363636364,0,0.0869565217391304,-0.521739130434783,0.0294117647058824,0
"810",4,30.5,10,3,17,4.58823529411765,0.705882352941177,17,3.70588235294118,0,0,0,0.0294117647058824,0
"811",5.47722557505166,21.25,14,0,18,9.94444444444444,0.777777777777778,21,4.19047619047619,0,0.0526315789473684,-0.421052631578947,0.05,0
"812",5.56776436283002,21.75,21,10,18,8.27777777777778,0.777777777777778,19,3.78947368421053,0,0,0,0.027027027027027,0
"813",4.35889894354067,23.25,13,17,21,8.95238095238095,0.666666666666667,13,3.69230769230769,0.0476190476190476,0.0869565217391304,-0.608695652173913,0.0555555555555556,0
"814",6.16441400296898,22.75,21,7,20,11.4,0.65,10,6.3,0,0,0,0,0
"815",6.16441400296898,25.5,24,0,22,9.18181818181818,0.772727272727273,15,5.86666666666667,0,0,0,0,0
"816",4.79583152331272,23.5,7,10,15,10.0666666666667,0.8,9,1.33333333333333,0.0666666666666667,0.0625,-0.125,0.04,0
"817",6.40312423743285,26.75,20,10,27,8.07407407407407,0.62962962962963,18,2.55555555555556,0.037037037037037,0,0,0,0
"818",6.40312423743285,21,24,14,16,12.3125,0.6875,19,8.10526315789474,0,0,0,0,0
"819",4.12310562561766,23,3,17,12,2.66666666666667,0.333333333333333,19,4.47368421052632,0,0.0769230769230769,-0.153846153846154,0.03125,0
"820",5.74456264653803,15.75,17,14,18,11.4444444444444,0.888888888888889,5,1.6,0,0.0526315789473684,-0.421052631578947,0,0
"821",5.09901951359278,26.5,13,21,18,8.11111111111111,0.555555555555556,16,6.9375,0.0555555555555556,0.181818181818182,-1.22727272727273,0,0
"822",6.48074069840786,27.5,28,0,14,8,0.642857142857143,10,6.9,0,0.125,-0.875,0,0
"823",5.56776436283002,24.25,14,21,21,6.71428571428571,0.523809523809524,10,2.9,0.0476190476190476,0.0454545454545455,-0.318181818181818,0.09375,0
"824",6.40312423743285,27.75,21,13,25,11.08,0.64,7,0.571428571428571,0.08,0,0,0,0
"825",3,20.75,6,10,23,4.91304347826087,0.565217391304348,7,3,0.0434782608695652,0.0416666666666667,-0.166666666666667,0.032258064516129,0
"826",5.47722557505166,27.25,10,13,15,7.33333333333333,0.666666666666667,11,4.18181818181818,0,0.117647058823529,-0.588235294117647,0.0357142857142857,0
"827",4.69041575982343,23.75,13,10,15,8.13333333333333,0.533333333333333,12,4.83333333333333,0,0,0,0.037037037037037,0
"828",4.12310562561766,19.5,7,17,18,5.16666666666667,0.388888888888889,9,3.22222222222222,0,0,0,0.037037037037037,0
"829",5.47722557505166,25.75,14,13,22,6.27272727272727,0.636363636363636,9,5.22222222222222,0,0,0,0.032258064516129,0
"830",5.56776436283002,24.5,21,3,11,13.2727272727273,0.454545454545455,16,3.875,0,0.0833333333333333,-0.583333333333333,0.0357142857142857,0
"831",1.73205080756888,22,0,10,13,4.15384615384615,0.538461538461538,11,4.18181818181818,0.153846153846154,0.235294117647059,-1.29411764705882,0.0357142857142857,0
"832",4.12310562561766,18.75,8,17,18,4.33333333333333,0.611111111111111,9,0.888888888888889,0,0.0526315789473684,-0.210526315789474,0,0
"833",5.29150262212918,18.5,14,14,21,8.90476190476191,0.523809523809524,13,4.23076923076923,0,0,0,0,0
"834",5.19615242270663,26,20,0,22,8.04545454545454,0.636363636363636,16,6.25,0.0454545454545455,0.0434782608695652,-0.130434782608696,0,0
"835",4.79583152331272,28.5,10,17,9,7.33333333333333,0.777777777777778,6,2.83333333333333,0,0.25,0,0.0555555555555556,0
"836",4.12310562561766,20.5,0,38,20,5.45,0.4,9,1.55555555555556,0.05,0.166666666666667,-1.25,0,0
"837",5.19615242270663,27,17,12,22,7.90909090909091,0.545454545454545,5,7,0,0.0434782608695652,-0.0434782608695652,0,0
"838",5.3851648071345,28.5,17,0,15,8.26666666666667,0.666666666666667,14,4.35714285714286,0.0666666666666667,0.0625,-0.625,0,0
"839",4.12310562561766,25,10,13,23,5.39130434782609,0.695652173913043,8,10.625,0.0434782608695652,0.08,-0.4,0.0606060606060606,0
"840",3.74165738677394,25.5,0,14,12,4.16666666666667,0.666666666666667,4,3.5,0.0833333333333333,0.142857142857143,-0.714285714285714,0.111111111111111,0
"841",5.56776436283002,26,14,14,14,8.07142857142857,0.571428571428571,19,5.36842105263158,0.0714285714285714,0.125,-0.75,0,0
"842",6.48074069840786,27.75,21,10,16,11.0625,0.8125,10,3.1,0,0.111111111111111,-0.777777777777778,0,0
"843",4.89897948556636,24,3,10,18,5.16666666666667,0.722222222222222,10,1.6,0.0555555555555556,0.0526315789473684,-0.421052631578947,0,0
"844",4.89897948556636,20.5,7,6,15,6.86666666666667,0.6,14,5.78571428571429,0.133333333333333,0,0,0,0
"845",3.60555127546399,21.5,10,14,13,6.76923076923077,0.461538461538462,13,2.84615384615385,0,0.0714285714285714,-0.642857142857143,0,0
"846",4.47213595499958,21.5,14,10,16,7.625,0.6875,7,4.57142857142857,0,0.111111111111111,-1.27777777777778,0.04,0
"847",4.89897948556636,24.75,7,7,21,5.76190476190476,0.476190476190476,14,3.57142857142857,0,0,0,0,0
"848",3,19.5,6,3,10,9,0.8,20,3.5,0,0,0,0.1,0
"849",4.79583152331272,25.5,9,6,15,9.73333333333333,0.6,12,1.41666666666667,0,0,0,0,0
"850",3.60555127546399,17.5,3,10,17,6.35294117647059,0.588235294117647,21,5.61904761904762,0.0588235294117647,0.105263157894737,-0.368421052631579,0.05,0
"851",6.6332495807108,28.75,16,16,21,8.90476190476191,0.761904761904762,13,4.61538461538461,0,0.0869565217391304,-0.391304347826087,0,0
"852",4.79583152331272,21.75,17,24,23,3.95652173913043,0.434782608695652,20,5.7,0.130434782608696,0.0416666666666667,-0.333333333333333,0.0909090909090909,0
"853",7.14142842854285,21.75,35,20,27,11.8518518518519,0.851851851851852,12,4.25,0,0,0,0,0
"854",4,19.75,3,13,13,4.76923076923077,0.538461538461538,9,3.11111111111111,0.0769230769230769,0,0,0,0
"855",3.16227766016838,23,0,14,15,3.13333333333333,0.333333333333333,13,4.23076923076923,0.0666666666666667,0.117647058823529,-0.941176470588235,0.0333333333333333,0
"856",4.12310562561766,23.25,10,14,12,6,0.583333333333333,10,4.5,0,0.0769230769230769,-0.692307692307692,0,0
"857",4.58257569495584,23.5,14,17,9,12.2222222222222,0.666666666666667,12,3.33333333333333,0,0.25,-1.25,0.0416666666666667,0
"858",4.89897948556636,25.5,21,10,15,8.73333333333333,0.733333333333333,14,5.71428571428571,0,0,0,0.0689655172413793,0
"859",6.08276253029822,24,20,0,25,8.32,0.72,14,5.28571428571429,0,0,0,0.0256410256410256,0
"860",5.3851648071345,21.5,7,10,28,5.28571428571429,0.607142857142857,7,2,0,0.0666666666666667,-0.533333333333333,0,0
"861",6.557438524302,25,27,7,27,6.59259259259259,0.666666666666667,8,2.25,0,0.0357142857142857,-0.0357142857142857,0,0
"862",5.47722557505166,28.75,23,3,18,4.72222222222222,0.555555555555556,17,3.82352941176471,0,0.0526315789473684,-0.105263157894737,0,0
"863",7.41619848709566,31.75,42,0,24,13.125,0.75,12,3.58333333333333,0,0,0,0.0277777777777778,0
"864",4.47213595499958,21.25,17,3,8,12.375,0.625,20,5.2,0,0.272727272727273,-0.0909090909090909,0,0
"865",4.12310562561766,19,10,20,23,3.08695652173913,0.652173913043478,9,1.55555555555556,0.0434782608695652,0,0,0,0
"866",4.69041575982343,22.5,3,6,18,7.55555555555556,0.777777777777778,8,6.625,0,0.1,-0.75,0.0357142857142857,0
"867",3.74165738677394,20.25,14,6,17,10.9411764705882,0.647058823529412,12,3.75,0.117647058823529,0,0,0,0
"868",4.58257569495584,24.5,14,10,24,9,0.75,10,6,0.0416666666666667,0,0,0,0
"869",2.64575131106459,23.25,7,14,18,9,0.5,16,4.0625,0,0.1,-0.75,0.0555555555555556,0
"870",4.47213595499958,31,10,14,19,9.10526315789474,0.684210526315789,9,1.55555555555556,0.0526315789473684,0.05,0,0,0
"871",3.60555127546399,17.5,10,3,24,5.625,0.625,15,4.13333333333333,0,0,0,0,0
"872",4.69041575982343,21,13,7,16,10.5,0.8125,15,4.33333333333333,0,0.0588235294117647,-0.294117647058824,0,0
"873",2.64575131106459,26.25,7,13,16,8.0625,0.75,17,5.35294117647059,0.125,0.157894736842105,-1.31578947368421,0.0277777777777778,0
"874",4.89897948556636,19.5,17,13,10,16.4,0.7,8,4.125,0.1,0,0,0,0
"875",4.89897948556636,17.25,14,3,15,4.93333333333333,0.6,11,11.1818181818182,0,0,0,0.0384615384615385,0
"876",6.2449979983984,27,17,21,19,7.73684210526316,0.789473684210526,14,4.64285714285714,0,0,0,0,0
"877",3.60555127546399,23.75,3,9,15,4.4,0.6,13,3.07692307692308,0,0,0,0,0
"878",5.8309518948453,27.5,24,6,27,8.62962962962963,0.777777777777778,6,0.833333333333333,0,0,0,0.0303030303030303,0
"879",5.29150262212918,22.5,21,10,16,11.9375,0.875,17,3.29411764705882,0,0.111111111111111,-0.555555555555556,0,0
"880",4.35889894354067,24.5,9,3,10,9.4,0.7,9,5.88888888888889,0,0.333333333333333,-2.06666666666667,0,0
